sysname,chassis,source_ip,l3vpn,service_id,service_name,customer_id,interface,sap,ingress_qos_id,egress_qos_id,buffer_min,buffer_max,resv_min,resv_max
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-USINMAZ0580-3G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-USINMAZ0581-3G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-USINMAZ0584-3G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-HSINMAZ0586,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-MUSINMAZ0939Y,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-MUSINMAZ0593Y,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-GSINMAZ0573,5/1/1,2000,2000,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-MUSINMAZ0573X,5/1/1,2000,2000,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-MUSINMAZ0573Y,5/1/1,2000,2000,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-GSINMAZ1319,4/1/4,10,10,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-MUSINMAZ1319X,4/1/4,10,10,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-MUSINMAZ1319Y,4/1/4,10,10,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-GSINMAZ0590-GSM-Service,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-USINMAZ0590-3G-Service,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000001,VPRN-3G-ATT,2,To-SINMAZ0590-3G-AWS-Service,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0576-4G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0579-4G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0580-4G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0581-4G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0584-4G-AWS,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0586-3G-LTE,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-MLSINMAZ0939Y,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-MLSINMAZ0593Y,3/1/2,2000,2001,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-MLSINMAZ0573Y,5/1/1,2000,2000,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-MLSINMAZ1319Y,4/1/4,10,10,,,,
MAZMTX-MAZ220-GA,7750,10.190.0.106,vprn,1000002,VPRN-LTE-ATT,2,To-LSINMAZ0590-LTE-AWS-Service,3/1/2,2000,2001,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,409001,VPRN MONITOREO,1,To-Monitor-MW,1/1/5,10,10,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,409001,VPRN MONITOREO,1,GESTION-MDU,1/1/5,1,1,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,409001,VPRN MONITOREO,1,GESTION-TFE-MASIVO,1/1/5,1,1,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,429001,VPRN GSM,2,To-GU-MAZ-224_005,1/1/5,10,10,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,429001,VPRN GSM,2,To-GU-MAZ-229_010,1/1/5,10,10,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,429001,VPRN GSM,2,To-GU-MCR20-0002A,1/1/5,10,10,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,439002,VPRN de Internet - HSI -ENLACE,4,ENLACE-FIJA-OLT1,1/1/5,10,10,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,439012,NAT-INTERNET-ENLACE,4,ENLACE-LOCAL-INTERNET-OLT1,1/1/5,10,10,,,,
SOVADO-MAZ224-GA,7750,10.190.0.107,vprn,449001,VPRN de Voz - VoIP,3,ENLACE-LOCAL-VOZ,1/1/5,10,10,,,,
